sentence,predictions,split,hashname
način da se ovisno o veličini odnosno o broju stanovnika utvrđuje minimalni iznos po članu predstavničkog tijela jedinice lokalne samouprave na godišnjoj razini na ovaj način će se osigurati minimalni zajednički standardi u redovitom godišnjem financiranju iz proračuna jedinica lokalne regionalne samouprave a čime će se,način da se ovisno o veličini odnosno o broju stanovnika utvrđuje minimalni iznos po članu predstavničkog tijela jedinice lokalne samouprave na godišnjoj razini na ovaj način će se osigurati minimalne zajednički standardi u redovitom godišnjem financiranju iz proračuna jedinica lokalne i regionalne samouprave a čime će se,test,Ffp0qCvvwOQ_18632.42-18652.0.wav
plina deveto što se tiče ugljikovodika i novih eksploatacijskih polja u hrvatskoj ono što smo napravili idemo u smjeru novog zakona o ugljikovodicima u rh koji će bitno,plina 9t što se tiče ugljikovodika i novih eksploatacijskih polja u hrvatskoj ono šta smo napravili idemo u smjeru novog zakona o ugljikovodicima u rh koji će bitno,test,6brMYGcwDbY_15174.55-15188.88.wav
uvjete kako mogu trošiti svoja financijska sredstva a ovdje samo zabranjujemo da referendum se ne može financirati od onih korisnika znači iz državnog proračuna kao niti znači dio političkih stranaka nema razlike u dijelu financiranja znači za političke stranke i,uvjete kako mogu trošiti svoja financijska sredstva a ovdje samo zabranjujemo da referendum se ne može financirati od onih korisnika iz državnog proračuna kao niti znač dio političkih stranaka nema razlike u dijelu financiranja znači za političke stranke i,test,Ffp0qCvvwOQ_19935.93-19955.29.wav
sigurnost opskrbe i cijena bude što bolje a ove mjere deset mjera će to garantirati ne možemo znati što će biti u budućnosti sa cijenama plina na europskom i svjetskom tržištu cijene proizvodnje u hrvatskoj pada na jadranu i želimo time,sigurnost opskrbe i cijena bude što bolja ove mjere deset mjera će to garantirati ne možemo znati što će biti u budućnosti sa cijenama plina na europskom i svjetskom tržištu cijene proizvodnje u hrvatskoj padaju na jadranu i želimo time,test,6brMYGcwDbY_15328.63-15346.54.wav
slabije razvijenih općina i gradova i kroz fond fiskalnog izravnanja to je vrlo lako moguće vidjeti kroz izvještaje financijske tih jedinica koliko su značajno osnažili i naravno jedan dio usmjerili i u demografsku politiku na svojim područjima na čemu evo doista držimo da su učinjeni,slabije razvijenih općina i gradova i kroz fond fiskalnog izravnanja to je vrlo lako moguće vidjeti kroz izvještaj financijske tih jedinica koliko su značajno snažili i naravno jedan dio usmjerili u demografsku politiku na svojim područjima na čemu evo doista držimo da su učinjeni,test,Y2U1PJH4kNs_20122.33-20142.31.wav
pitanje je samog statuta i statuta o financiranju političkih stranaka i nezavisnih zastupnika na koji račun se uplaćuju sredstva za redovito godišnje financiranje ali opet kažem ovo u biti nije namet prema jedinice lokalne samouprave nego je ovo upravo sredstva za rad članova,pitanje je samog statuta i statuta o financiranju političkih stranaka i nezavisnih zastupnika na koji račun se uplaćuju sredstva znači za redovito godišnje financiranje ali opet kažem ovo u bitelj nije namet prema jedinicama lokalne samouprave nego ovo upravo znači sredstva za rad članova,test,Ffp0qCvvwOQ_19558.5-19578.14.wav
iznosom troškova izborne promidžbe za ostale izbore smanjuju se visine novčanih kazni za prekršaje obzirom da se u primjeni zakona propisani iznosi novčanih kazni osobito na lokalnoj razini pokazali potpuno,iznosom troškova izborne promidžbe za ostale izbore smanjuju se visine novčanih kazni za prekršaje obzirom da se u primjeni zakona propisan iznosi novčanih kazni osobito na lokalnoj razini pokazali potpuno,test,Ffp0qCvvwOQ_19019.59-19034.87.wav
imat ćemo 150000 potencijalnih novih korisnika dječjeg doplatka ali ne samo to već i pronatalitetnog dodatka između ostalog onog što je ovdje itekako važno da će se dječji doplatak moći koristiti od trenutka rođenja djeteta a ne od trenutka,imat ćemo 150 tisuća potencijalnih novih korisnika dječjeg doplatka ali ne samo to već i pronatalitetnog dodatka između ostalog ono što je itekako ovdje važno da će se dječji doplatak moći koristiti od trenutka rođenja djeteta a ne od trenutka,test,Kjyn-8vCedk_927.44-946.73.wav
samo pojedinci imali od toga koristi i u daljnjem znači zakonsku proceduru ćemo uputiti zakone koji idu prema destimulaciji poticanja cijene električne energije iz obnovljivih izvora energije jer želimo spasiti sustav obnovljivih izvora mi i jesmo za obnovljive izvore ali nismo na taj način hvala lijepo,samo pojedinci imali od toga koriste i u daljnjem zakonsku proceduru ćemo uputiti zakone koji idu prema destimulaciji poticanja cijena električne energije iz obnovljivih izvora energije jer želimo spasiti sustav obnovljivih izvora mi jesmo za obnovljive izvore ali nismo na taj način hvala lijepo,test,6brMYGcwDbY_13161.69-13179.35.wav
uložiti u inozemstvo dakle,uložiti u inozemstvo dakle,test,dpKsbH3SErQ_17708.09-17712.07.wav
prijedloge i apele ali i sve ono što smatrate da i u tom zakonu ali i u ostalim zakonima treba promijeniti kako bismo postigli u stvari zaključak ove današnje rasprave a to je bolja zastupljenost žena ne samo u političkom,prijedloge i apele ali sve ono što smatrate da i u tom zakonu ali i ostalim zakonima treba promijeniti kako bismo postigli ustvari zaključak ove naše današnje rasprave a to je bolja zastupljenost žena ne samo u političkom,test,bye8QTY36lg_8957.86-8977.37.wav
naime zakon o plinu hrvatska je usklađivala svo energetsko zakonodavstvo sa propisima eu i s obzirom da se treći energetski paket,naime zakona o plinu hrvtsk je usklađivala svoje energetsko zakonodavstvo s propisima eu i s obzirom da se treći energetski paket,test,6brMYGcwDbY_2043.25-2051.29.wav
naknade za upravljanje mirovinskim fondovima u 2016. godini je bila 0419 a u 2017. je dodatno smanjena za 7 i iznosi 039 takva stopa naknade je među najnižim stopama naknade,naknade za upravljanje mirovinskim fondovima u 2016. godini je bila 0419 a u 2017. je dodatno smanjena za 7 i iznos i 039 takva stopa naknade je među najnižim stopama naknade,test,dpKsbH3SErQ_17502.62-17522.41.wav
nužno moramo jedan dio sredstava ulagati u državne obveznice to u ovom trenutku više ne moraju biti hrvatske državne obveznice ali mi ulažemo u hrvatske državne obveznice i zato što ih smatramo za nas opravdanim za investiranje a s druge strane,nužno moramo jedan dio sredstava ulagati u državne obveznice to u ovom trenutku više ne moraju biti hrvatske državne obveznice ali mi ulažemo u hrvatske državne obveznice i zato što ih smatramo za nas opravdanim za investiranje a s druge strane,test,dpKsbH3SErQ_17733.84-17753.61.wav
obnovljivih tehnologija više nije tolika da se trebaju poticati nažalost imamo preuzete ugovorne obaveze koje su goleme do 2020te 62 milijarde kuna i moramo pronaći način kako to sanirati želimo i žao nam je šta benefite obnovljivih izvora energije nisu uvažavale široke mase nego su,obnovljivih tehnologija više nije tolika da se treba poticati nažalost imamo preuzete ugovorne obveze koje su goleme do 2012062 milijarde kuna i moramo pronaći način kako to sanirati želimo i žao na nešto benifit obnovljivih izvora energije nisu uažale široke mase nego su,test,6brMYGcwDbY_13141.69-13161.69.wav
praćenje pojedinačnih povreda prava djece mrežu mladih savjetnika dječje sudjelovanje izdvojena područja zaštite prava djece preporuke pravobraniteljice za djecu normativne aktivnosti istraživačke aktivnosti obilaske ustanova za djecu i drugih mjesta ostale aktivnost uz zaštitu i promicanju,praćenje pojedinačnih povreda prava djece mrežu mladih savjetnika dječje sudjelovanje izdvojena područja zaštite prava djece preporuke pravobraniteljice za djecu normativne aktivnosti istraživačke aktivnosti obilaske ustanova za djecu i drugih mjesta ostale aktivnosti u zaštiti i promicanju,test,wRedcoBr6Qk_3222.83-3242.73.wav
isto tako žele imati i kvalitetne javne servise a to znači da ako neko preda zahtjev prvi da mu se taj zahtjev tako i riješi to znači da naši građani ne moraju hodati od šaltera do šaltera i dokazivati ono što je već drugim službama,isto tako žele imati kvalitetne javne servise a to znači da ako netko preda zahtjev prvi da mu se taj zahtjev tako i riješi to znači da naši građani ne moraju hodati od šaltera do šaltera i dokazivati ono što je već drugim službama,test,m0_tp7wqYxI_12793.35-12812.42.wav
poštovana gospodo saborski zastupnici,poštovana gospodo saborski zastupnici,test,fM-oPdBDS5I_2983.0-2985.91.wav
stabilna potražnja mirovinskih fondova na tržištu državnih obveznica i u zemlji i u inozemstvu a pogotovo u inozemstvu zapravo pomaže hrvatskoj državi da se povoljnije zadužuje i na neki način daje određenu sigurnost stranim ulagateljima koji također ulažu u,stabilna potražnja mirovinskih fondova na tržištu državnih obveznica i u zemlji u inozemstvu a pogotovo u inozemstvu zapravo pomaže hrvatskoj državi da se povoljnije zadužuje i na neki način daje određenu sigurnost stranim ulagateljima koji također ulažu u,test,dpKsbH3SErQ_17761.35-17780.95.wav
i protiv toga se želim boriti kao jedan član kluba mosta mosta nezavisnih lista želim ustati protiv pogrešnog sustava jer je to sustav koji razdvaja građane koji pogoduje kastama službenika kastama koji dižu ruke koji su uhljebljeni u politički,i protiv toga se želim boriti kao jedan član kluba mosta mosta nezavisnih lista želim ustati protiv pogrešnog sustava jer je to sustav koji razdvaja građane koji pogoduje kastama službenika klastama koje dižu ruke koje su uhljebljeni u politički,test,m0_tp7wqYxI_12841.09-12860.92.wav
čuli smo konstataciju da se ljude slalo u mirovinu da im se ne da otkaz i slično da ova zemlja je imala u povijest i još ima određenih problema i makroekonomskih i socijalnih ali ne mogu mirovinski fondovi biti krivi za te sve probleme međutim da je drugi mirovinski stup,čuli smo konstataciju da se ljude slalo u mirovinu da im se ne dao otkaz i slično da ova zemlja je imala u povijest još ima određenih problema i makroekonomskih socijalnih ali ne mogu mirovinski fondovi biti krivi za te sve probleme međutim da je drugi mirovinski stup,test,fM-oPdBDS5I_3136.34-3156.15.wav
i grupi institucija uključivo društva za upravljanje obveznim mirovinskim fondovima ali ne samo to nego i cijela infrastruktura koja se sastoji i od regosa i od hanfae i od investicijskih bankara u bankama ako hoćete i o depozitnim bankama definitivno svaki dio te,i grupi institucija uključivo društva za upravljanje obveznim mirovinskim fondovima ali ne samo to nego i cijela infrastruktura koja sesastoji i od regosa i od hamfe i od investicijskih bankara u bankama ako hoćete i o depozitnim bankama definitivno svaki dio te,test,fM-oPdBDS5I_3428.06-3447.81.wav
obzirom da se često čuju prigovori u javnosti vezano za duljinu trajanja postupaka žalbenih postupaka pred državnom komisijom treba istaknuti da je prema rokovima rješavanja žalbenih predmeta državna komisija među najbržim takvim tijelima u europi u posljednjim godinama struktura što se tiče same strukture odluka državne,obzirom da se često čuju prigovori u javnosti vezano za duljinu trajanja postupaka žalbenih postupaka pred državnom komisijom treba istaknuti da je prema rokovima rješavanja žalbenih predmeta državna komisija među najbržim takvim tijelima u europi u posljednjim godinama struktura što se tiče same strukture odluke odluka državne,test,PPYtWHK4KPk_5562.84-5582.73.wav
istaknula prijedlog nacrta zakona rezultat je rada radne skupine nakon toga prijedlog nacrta zakona ide na usuglašavanje nadležnim tijelima i nakon toga naravno na vladi u hrvatski sabor gdje u prvom čitanju i gdje danas raspravljamo i svi prijedlozi su itekako dobro došli i,istaknula prijedlog nacrta zakona rezultat je rada radne skupine nakon toga prijedlog nacrta zakona ide na usaglašavanja nadležnim tijelima i nakon toga naravno na vladi u hrvatski sabor gdje e u prvom čitanju i gdje danas raspravljamo i svi prijedlozi su itekako dobrodošli i,test,tvTuGZ_fgLM_1893.76-1913.45.wav
kako bi se osigurala sveobuhvatna zaštita od viktimizacije odnosno dodatno proširio krug osoba koje ulaze u okrilje zaštite jamstva zabrane diskriminacije a u svrhu jačanja pravne zaštite žrtava što je i bio cilj preporuka europske komisije,kako bi se osigurala sveobuhvatna zaštita od viktimizacije odnosno dodatno proširio krug osoba koje ulaze u okrilje zaštite jamstva zabrane diskriminacije a u svrhu jačanja pravne zaštite žrtava što je i bio cilj preporuka europske komisije,test,a8PclGIE0bU_3313.47-3333.22.wav
spolne manjine rizike višestruke diskriminacije i posebno osjetljive društvene skupine područje obrazovanja područje medija ravnopravnost spolova u području političke participacije aktivnosti nacionalne politike za ravnopravnost spolova žene i sport reproduktivno zdravlje žene tražiteljice,spolne manjine rizike višestruke diskriminacije i posebno osjetljive društvene skupine područja obrazovanja područje medija ravnopravnost spolova u području političke participacije aktivnosti nacionalne politike za ravnopravnost spolova žene i sport reproduktivno zdravlje žene tražiteljice,test,bgBleTWX-B0_2192.41-2212.12.wav
suradnju ostale aktivnosti regionalnih i središnjih tijela te ustroj i financijsko poslovanje nadležna tijela su dostavila očitovanje na predmetna izvješća a na temelju tih očitovanja nadležnih tijela ministarstva središnjeg državnog ureda za šport i ureda za suzbijanja zlouporabe,suradnju ostale aktivnosti regionalnih i središnjih tijela te ustroj i financijsko poslovanje nadležna tijela su dostavila očitovanje na predmetna izvješća a na temelju tih očitovanja nadležnih tijela ministarstva središnjeg državnog ureda za šport i ureda za suzbijanje zlouporabe,test,sSL8zQLuoRM_7014.93-7034.8.wav
periodu elektroničku žalbu učiniti obveznom ukoliko postoji podrška za to u smislu sustava tako da u tom smislu možemo još i više skratiti postupak a kažem ne na uštrb kvalitete u samom postupku evo vjerujem da sam u tom dijelu obuhvatila sve što je,periodu elektroničku žalbu učiniti obveznom ukoliko postoji podrška za to u smislu sustava tako da u tom smislu možemo još i više skratiti postupak a kažem nena uštruh kvalitete u samom postuku evo vjerujem da sam u tom dijelu obuhvatila sve što je,test,PPYtWHK4KPk_14243.26-14263.07.wav
devastaciju hrvatskog i energetskog i ostalog sektora smanjenje transportnih renti zajedno sa plinacroom heraom destimulacija izlaznih tarifa lng,devastaciju hrvatskog i energetskog i ostalog sektora smanjenje transportnih rentnih zajedom sa plinacrom herom destimulacija izlaznih tarifa,test,6brMYGcwDbY_15069.34-15080.64.wav
